Purchase Type Group,Purchased By,Sales Total Inc VAT,Sales Total EX VAT,VAT on VATQ Sale,Sale Type Group,Stock Number,Registration,Supplier Name,Customer PostCode,Sale Date,Purchase Price,Make,Model,Description,BodyStyle,Days In Stock,Sales Executive,Customer Name,Chassis Number,Date of Registration,Colour,Purchase Date,Mileage,Road Fund Licence Cost,CherishedFee,ReconCosts
Margin Scheme Vehicles,,55950.0,55950.0,0.0,Margin Scheme Vehicles,S00122,REG00993,SUP00142,POST00761,26/06/2025 00:00,53200.0,BMW,M3,M3 3.0 BiTurbo Competition 4dr Automatic Petrol ,Saloon,103,EXEC00026,Customer00720,CHS00680,01/03/2022 00:00,Toronto Red,15/03/2025 00:00,30984.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,73500.0,74120.0,0.0,Margin Scheme Vehicles,S00127,REG00310,SUP00412,POST00573,26/06/2025 00:00,68350.0,BMW,X5 M,X5 M 4.4 i V8 Competition 5dr Automatic Petrol ,SUV,100,EXEC00023,Customer00231,CHS00723,22/05/2023 00:00,Donington Grey,18/03/2025 00:00,33963.0,620.0,0,0.0
Margin Scheme Vehicles,,129993.0,129993.0,0.0,Margin Scheme Vehicles,S00345,REG00232,SUP00010,POST00788,26/06/2025 00:00,122500.0,Porsche,911,911 3.7 T 992 Turbo 2dr Automatic Petrol ,Convertible,59,EXEC00003,Customer00261,CHS00919,07/07/2022 00:00,Green,28/04/2025 00:00,10498.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,18333.33,18333.33,3666.67,VAT Qualifying Vehicles,S00484,REG00564,SUP00875,POST00463,26/06/2025 00:00,16250.0,Mercedes-Benz,CLA,CLA 1.3 CLA180 AMG Line 4dr Automatic Petrol ,Saloon,38,EXEC00008,Customer00336,CHS00387,05/05/2021 00:00,Black,19/05/2025 00:00,26042.0,0.0,0,0.0
Margin Scheme Vehicles,,58950.0,58950.0,0.0,Margin Scheme Vehicles,S00508,REG00160,SUP00878,POST00832,26/06/2025 00:00,55000.0,Audi,RS e-tron GT,RS e-tron GT 0.0 Carbon Vorsprung 4dr Automatic Electric ,Saloon,37,EXEC00027,Customer00490,CHS00551,29/09/2022 00:00,Grey,20/05/2025 00:00,12829.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,41950.0,41950.0,0.0,Margin Scheme Vehicles,S00530,REG00988,SUP00124,POST00644,26/06/2025 00:00,39000.0,Mercedes-Benz,GLB,GLB 2.0 GLB35 MHEV AMG 5dr Automatic Petrol Hybrid ,SUV,30,EXEC00009,Customer00080,CHS00480,11/10/2023 00:00,Grey,27/05/2025 00:00,16468.0,0.0,0,0.0
Margin Scheme Vehicles,,50405.0,50405.0,0.0,Margin Scheme Vehicles,S00585,REG00100,SUP00431,POST00391,26/06/2025 00:00,45000.0,Audi,SQ7,SQ7 4.0 TFSI V8 Black Edition 5dr Automatic Petrol ,SUV,22,EXEC00012,Customer00488,CHS00505,20/07/2021 00:00,Grey,04/06/2025 00:00,36878.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,111000.0,111000.0,0.0,Trade Sale Vehicles,S00601,REG00604,SUP00603,POST00105,26/06/2025 00:00,105000.0,Audi,RS6 Avant,RS6 Avant 4.0 TFSI V8 Performance Carbon Vorsprung 5dr Automatic Petrol ,Estate,21,EXEC00011,Customer00041,CHS01031,24/01/2025 00:00,Grey,05/06/2025 00:00,1472.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,61250.0,61250.0,0.0,Margin Scheme Vehicles,S00604,REG00491,SUP00522,POST00690,26/06/2025 00:00,55000.0,Aston Martin,Rapide S,Rapide S 6.0 V12 S 4dr Automatic Petrol ,Saloon,20,EXEC00007,Customer00614,CHS00330,15/03/2019 00:00,Black,06/06/2025 00:00,18130.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,49000.0,49000.0,0.0,Margin Scheme Vehicles,S00691,REG00611,SUP00371,POST00812,26/06/2025 00:00,42000.0,Bentley,Continental,Continental 4.0 2dr Automatic Petrol ,Convertible,9,EXEC00013,Customer00480,CHS00319,05/12/2014 00:00,White,17/06/2025 00:00,36578.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00010,69958.33,69958.33,13991.67,VAT Qualifying Vehicles,S00696,REG00816,SUP00007,POST00300,26/06/2025 00:00,66658.33,Audi,RSQ8,RSQ8 4.0 TFSI V8 Vorsprung 5dr Automatic Petrol ,SUV,7,EXEC00001,Customer00680,CHS01008,15/09/2022 00:00,Grey,19/06/2025 00:00,21663.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,109950.0,109950.0,0.0,Margin Scheme Vehicles,S00011,REG00525,SUP00666,POST00403,27/06/2025 00:00,104769.49,Land Rover,Range Rover,Range Rover 3.0 D350 MHEV Autobiography 5dr Automatic Diesel ,SUV,274,EXEC00009,Customer00002,CHS00214,16/06/2023 00:00,Black,26/09/2024 00:00,14194.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,369990.0,369990.0,0.0,Margin Scheme Vehicles,S00101,REG00537,SUP00082,POST00778,27/06/2025 00:00,325000.0,Ferrari,458,458 4.5 Speciale 2dr Automatic Petrol ,Coupe,114,EXEC00020,Customer00198,CHS01143,01/06/2015 00:00,Black,05/03/2025 00:00,1609.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,21090.0,21090.0,0.0,Margin Scheme Vehicles,S00144,REG00328,SUP00076,POST00672,27/06/2025 00:00,20000.0,Mercedes-Benz,A Class,A Class 1.3 A200 Exclusive Edition 5dr Automatic Petrol ,Hatchback,95,EXEC00003,Customer00106,CHS00395,19/03/2021 00:00,Black,24/03/2025 00:00,16251.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,37950.0,37950.0,0.0,Margin Scheme Vehicles,S00223,REG01071,SUP00054,POST00513,27/06/2025 00:00,35100.0,Maserati,Levante,Levante 2.0 MHEV GT 5dr Automatic Petrol ,SUV,80,EXEC00016,Customer00107,CHS01190,30/06/2022 00:00,Black,08/04/2025 00:00,17849.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,94500.0,94500.0,0.0,Margin Scheme Vehicles,S00296,REG01210,SUP00712,POST00933,27/06/2025 00:00,91500.0,Land Rover,Range Rover Sport,Range Rover Sport 4.4 P530 V8 Vermillion Edition 5dr Automatic Petrol ,SUV,66,EXEC00013,Customer00853,CHS00122,18/12/2023 00:00,Red,22/04/2025 00:00,1896.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,39000.0,39000.0,0.0,Margin Scheme Vehicles,S00328,REG00058,SUP00151,POST00810,27/06/2025 00:00,38000.0,Audi,Q7,Q7 3.0 TDI V6 Black Edition 5dr Automatic Diesel ,SUV,64,EXEC00007,Customer00535,CHS00506,30/12/2021 00:00,Grey,24/04/2025 00:00,55526.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,54000.0,54407.5,0.0,Margin Scheme Vehicles,S00520,REG00239,SUP00482,POST00571,27/06/2025 00:00,49899.0,Audi,RS4 Avant,RS4 Avant 2.9 TFSI V6 Vorsprung 5dr Automatic Petrol ,Estate,36,EXEC00012,Customer00458,CHS01047,06/07/2020 00:00,Grey,22/05/2025 00:00,28574.0,407.5,0,0.0
Margin Scheme Vehicles,,70450.0,70450.0,0.0,Margin Scheme Vehicles,S00522,REG00578,SUP00001,POST00476,27/06/2025 00:00,66288.67,Land Rover,Range Rover,Range Rover 3.0 D300 MHEV SE 5dr Automatic Diesel ,SUV,35,EXEC00022,Customer00419,CHS00213,13/07/2022 00:00,Black,23/05/2025 00:00,39995.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,32895.0,32895.0,0.0,Margin Scheme Vehicles,S00538,REG00141,SUP00830,POST00864,27/06/2025 00:00,30582.0,Mercedes-Benz,C Class,C Class 2.0 C300h MHEV AMG Line Night Edition 2dr Automatic Petrol Hybrid ,Convertible,30,EXEC00013,Customer00824,CHS00405,02/09/2022 00:00,Blue,28/05/2025 00:00,15630.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,43855.0,43855.0,0.0,Margin Scheme Vehicles,S00547,REG00931,SUP00829,POST00689,27/06/2025 00:00,38000.0,BMW,X5,X5 3.0 45e M Sport 5dr Automatic Petrol Plug-in Hybrid ,SUV,30,EXEC00016,Customer00907,CHS00662,30/09/2021 00:00,Tanzanite Blue,28/05/2025 00:00,45175.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00011,35965.0,35965.0,0.0,Margin Scheme Vehicles,S00571,REG00997,SUP00871,POST00031,27/06/2025 00:00,33500.0,Volvo,XC90,XC90 2.0 h T8 Twin Engine R-Design Pro 5dr Automatic Petrol Plug-in Hybrid ,SUV,25,EXEC00022,Customer00848,CHS01114,21/10/2021 00:00,Thunder Grey,02/06/2025 00:00,58258.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,30750.0,30750.0,0.0,Margin Scheme Vehicles,S00573,REG00345,SUP00813,POST00634,27/06/2025 00:00,27500.0,Ford,Ranger,Ranger 2.0 EcoBlue Raptor 4dr Automatic Diesel ,Pickup,24,EXEC00012,Customer00264,CHS00033,23/03/2022 00:00,Ford Performance Blue (Fashion Metallic,03/06/2025 00:00,51718.0,0.0,0,0.0
Margin Scheme Vehicles,,99990.0,100070.0,0.0,Margin Scheme Vehicles,S00598,REG01036,SUP00302,POST00154,27/06/2025 00:00,90000.0,Mercedes-Benz,G Class,G Class 2.9 G400d AMG Line 5dr Automatic Diesel ,SUV,15,EXEC00022,Customer00802,CHS00474,16/11/2021 00:00,Blue,12/06/2025 00:00,35750.0,0.0,80,0.0
Margin Scheme Vehicles,PUR00007,59280.0,59900.0,0.0,Margin Scheme Vehicles,S00608,REG00205,SUP00287,POST00383,27/06/2025 00:00,56142.0,Audi,RS Q3,RS Q3 2.5 TFSI Vorsprung 5dr Automatic Petrol ,SUV,21,EXEC00009,Customer00285,CHS01036,08/03/2024 00:00,Red,06/06/2025 00:00,5247.0,620.0,0,0.0
Margin Scheme Vehicles,PUR00010,65000.0,65000.0,0.0,Margin Scheme Vehicles,S00749,REG01096,SUP00413,POST00581,27/06/2025 00:00,63500.0,BMW,X5,X5 3.0 30d MHT M Sport 5dr Automatic Diesel Hybrid ,SUV,2,EXEC00009,Customer00552,CHS00575,08/07/2024 00:00,Brooklyn Grey,25/06/2025 00:00,13711.0,0.0,0,0.0
Margin Scheme Vehicles,,150000.0,150000.0,0.0,Margin Scheme Vehicles,S00004,REG00812,SUP00650,POST00782,30/06/2025 00:00,158448.0,Ferrari,GTC4Lusso,GTC4Lusso 6.3 V12 2dr Automatic Petrol ,Coupe,528,EXEC00001,Customer00660,CHS01150,01/03/2018 00:00,Black,19/01/2024 00:00,15602.0,0.0,0,0.0
Margin Scheme Vehicles,,84951.55,84951.55,0.0,Margin Scheme Vehicles,S00027,REG00024,SUP00598,POST00180,30/06/2025 00:00,80000.0,Porsche,718 Spyder,718 Spyder 4.0 2dr Automatic Petrol ,Convertible,201,EXEC00020,Customer00812,CHS00820,10/06/2023 00:00,Green,11/12/2024 00:00,10643.0,0.0,0,0.0
Margin Scheme Vehicles,,249995.0,249995.0,0.0,Margin Scheme Vehicles,S00030,REG00902,SUP00524,POST00691,30/06/2025 00:00,240000.43,Lamborghini,Urus,Urus 4.0 V8 BiTurbo S 5dr Automatic Petrol ,SUV,194,EXEC00020,Customer00114,CHS01200,01/03/2024 00:00,Grey,18/12/2024 00:00,3700.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,78900.0,78900.0,0.0,Margin Scheme Vehicles,S00058,REG00802,SUP00236,POST00884,30/06/2025 00:00,74000.0,Porsche,911,911 3.0 T 991 4S 2dr Automatic Petrol ,Convertible,144,EXEC00022,Customer00075,CHS00890,16/11/2017 00:00,Black,06/02/2025 00:00,13589.0,0.0,0,0.0
Margin Scheme Vehicles,,74855.0,74855.0,0.0,Margin Scheme Vehicles,S00080,REG00508,SUP00622,POST00894,30/06/2025 00:00,72000.0,Land Rover,Range Rover Sport,Range Rover Sport 3.0 D350 MHEV First Edition 5dr Automatic Diesel ,SUV,126,EXEC00022,Customer00187,CHS00129,30/12/2022 00:00,Green,24/02/2025 00:00,12888.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,43291.67,43291.67,8658.33,VAT Qualifying Vehicles,S00106,REG00602,SUP00875,POST00786,30/06/2025 00:00,40833.33,Porsche,Taycan,Taycan 0.0 Performance Plus Turbo 4dr Automatic Electric ,Saloon,115,EXEC00008,Customer00040,CHS00935,19/11/2021 00:00,White,07/03/2025 00:00,18318.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,53500.0,54120.0,0.0,Margin Scheme Vehicles,S00118,REG00458,SUP00230,POST00185,30/06/2025 00:00,50666.0,Mercedes-Benz,E Class,E Class 3.0 E53h BiTurbo MHEV AMG Night Edition 2dr Automatic Petrol Hybrid ,Convertible,109,EXEC00003,Customer00158,CHS00401,03/01/2023 00:00,Black,13/03/2025 00:00,7528.0,620.0,0,0.0
Margin Scheme Vehicles,PUR00015,40500.0,40695.0,0.0,Margin Scheme Vehicles,S00180,REG00882,SUP00013,POST00835,30/06/2025 00:00,37500.0,Mercedes-Benz,V Class,V Class 2.2 V250d AMG Line 5dr Automatic Diesel ,MPV,90,EXEC00022,Customer00744,CHS00773,13/03/2019 00:00,Black,01/04/2025 00:00,32132.0,195.0,0,0.0
Margin Scheme Vehicles,PUR00002,64950.0,64950.0,0.0,Margin Scheme Vehicles,S00197,REG01032,SUP00269,POST00024,30/06/2025 00:00,62500.0,Land Rover,Defender 110,Defender 110 3.0 D250 MHEV XS Edition 5dr Automatic Diesel ,SUV,89,EXEC00003,Customer00256,CHS00164,19/03/2024 00:00,Black,02/04/2025 00:00,16725.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,21125.0,21125.0,4225.0,VAT Qualifying Vehicles,S00263,REG00043,SUP00875,POST00395,30/06/2025 00:00,18333.33,Mercedes-Benz,EQC,EQC 0.0 EQC 400 AMG Line 5dr Automatic Electric ,SUV,77,EXEC00022,Customer00867,CHS00415,24/05/2021 00:00,Grey,14/04/2025 00:00,29566.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,29655.0,29655.0,0.0,Margin Scheme Vehicles,S00312,REG01137,SUP00303,POST00368,30/06/2025 00:00,29000.0,BMW,2 Series,2 Series 2.0 230i M Sport 2dr Automatic Petrol ,Coupe,68,EXEC00009,Customer00570,CHS00582,02/09/2022 00:00,Alpine White,23/04/2025 00:00,13564.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,94990.0,94990.0,0.0,Margin Scheme Vehicles,S00314,REG00856,SUP00327,POST00168,30/06/2025 00:00,88840.0,Bentley,Continental,Continental 6.0 W12 GTC Supersports 2dr Automatic Petrol ,Convertible,68,EXEC00022,,CHS00321,29/05/2018 00:00,Grey,23/04/2025 00:00,25027.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,78990.0,78990.0,0.0,Margin Scheme Vehicles,S00382,REG01077,SUP00847,POST00379,30/06/2025 00:00,73500.0,Porsche,911,911 3.0 T 992 Carrera 4 2dr Automatic Petrol ,Coupe,59,EXEC00022,Customer00639,CHS00900,02/01/2021 00:00,Grey,02/05/2025 00:00,36531.0,0.0,0,0.0
Margin Scheme Vehicles,,44415.0,44415.0,0.0,Margin Scheme Vehicles,S00465,REG00739,SUP00396,POST00322,30/06/2025 00:00,41000.0,Mercedes-Benz,SL,SL 3.0 SL400 V6 Grand Edition 2dr Automatic Petrol ,Convertible,46,EXEC00022,Customer00740,CHS00765,01/09/2020 00:00,White,15/05/2025 00:00,8599.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,225000.0,225000.0,0.0,Margin Scheme Vehicles,S00476,REG00187,SUP00280,POST00692,30/06/2025 00:00,220000.0,Porsche,911,911 3.8 T 991 Turbo S Exclusive Series 2dr Automatic Petrol ,Coupe,45,EXEC00022,Customer00568,CHS00891,15/06/2018 00:00,Yellow,16/05/2025 00:00,1501.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,96460.0,96460.0,0.0,Margin Scheme Vehicles,S00558,REG00025,SUP00438,POST00269,30/06/2025 00:00,92000.0,BMW,M5,M5 4.4 4dr Automatic Petrol Plug-in Hybrid ,Saloon,31,EXEC00010,Customer00667,CHS00711,29/11/2024 00:00,BMW Individual Frozen Deep Grey,30/05/2025 00:00,2391.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,26250.0,26250.0,0.0,Margin Scheme Vehicles,S00584,REG00365,SUP00756,POST00742,30/06/2025 00:00,21500.0,Lexus,RX 450h,RX 450h 3.5 F Sport 5dr E-CVT Petrol Hybrid ,SUV,26,EXEC00008,Customer00551,CHS00070,11/07/2019 00:00,Blue,04/06/2025 00:00,49757.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,47500.0,47500.0,0.0,Margin Scheme Vehicles,S00602,REG00673,SUP00689,POST00183,30/06/2025 00:00,40000.0,Maserati,Grecale,Grecale 2.0 MHEV Modena 5dr Automatic Petrol ,SUV,25,EXEC00027,Customer00642,CHS01191,31/01/2023 00:00,Black,05/06/2025 00:00,18056.0,0.0,0,0.0
Margin Scheme Vehicles,,205500.0,205500.0,0.0,Margin Scheme Vehicles,S00609,REG00923,SUP00573,POST00070,30/06/2025 00:00,200000.0,Lamborghini,Urus,Urus 4.0 V8 BiTurbo S 5dr Automatic Petrol ,SUV,24,EXEC00026,Customer00427,CHS01201,01/03/2023 00:00,Orange,06/06/2025 00:00,8573.0,0.0,0,0.0
Margin Scheme Vehicles,,20950.0,20950.0,0.0,Margin Scheme Vehicles,S00656,REG00763,SUP00461,POST00734,30/06/2025 00:00,16000.0,Volkswagen,Golf,Golf 2.0 TSI GTI Performance 5dr Manual Petrol ,Hatchback,18,EXEC00008,Customer00468,CHS01085,10/04/2019 00:00,Grey,12/06/2025 00:00,36562.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,70000.0,70000.0,0.0,Margin Scheme Vehicles,S00680,REG00488,SUP00384,POST00539,30/06/2025 00:00,65221.0,Mercedes-Benz,GLE,GLE 3.0 GLE53 BiTurbo MHEV AMG Night Edition 5dr Automatic Petrol Hybrid ,SUV,13,EXEC00012,Customer00738,CHS00485,24/11/2023 00:00,Black,17/06/2025 00:00,11503.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,12600.0,12600.0,0.0,Trade Sale Vehicles,S00323,REG01141,SUP00499,POST00909,01/07/2025 00:00,12000.0,Peugeot,208,208 1.2 PureTech GT Premium 5dr Manual Petrol ,Hatchback,68,EXEC00020,Customer00946,CHS00384,21/04/2022 00:00,Grey,24/04/2025 00:00,35000.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,50000.0,50000.0,0.0,Trade Sale Vehicles,S00422,REG00835,SUP00846,POST00848,01/07/2025 00:00,46500.0,BMW,M4,M4 3.0 BiTurbo Competition 2dr Automatic Petrol ,Coupe,54,EXEC00001,Customer00012,CHS00685,26/10/2021 00:00,Toronto Red,08/05/2025 00:00,14508.0,0.0,0,0.0
Margin Scheme Vehicles,,51950.0,52570.0,0.0,Margin Scheme Vehicles,S00426,REG01128,SUP00659,POST00475,01/07/2025 00:00,44000.0,Porsche,Macan,Macan 2.9 T V6 GTS 5dr Automatic Petrol ,SUV,53,EXEC00001,Customer00438,CHS00965,05/10/2020 00:00,White,09/05/2025 00:00,28884.0,620.0,0,0.0
Margin Scheme Vehicles,PUR00007,127000.0,127000.0,0.0,Margin Scheme Vehicles,S00493,REG00804,SUP00015,POST00128,01/07/2025 00:00,122000.0,Aston Martin,DBX,DBX 4.0 V8 707 5dr Automatic Petrol ,SUV,43,EXEC00009,Customer00156,CHS00347,30/12/2022 00:00,Grey,19/05/2025 00:00,15134.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,35990.0,35990.0,0.0,Margin Scheme Vehicles,S00591,REG00389,SUP00819,POST00597,01/07/2025 00:00,32000.0,Volkswagen,T-Roc,T-Roc 2.0 TSI R 5dr Automatic Petrol ,SUV,26,EXEC00026,Customer00358,CHS01071,30/11/2022 00:00,Black,05/06/2025 00:00,11401.0,0.0,0,0.0
Margin Scheme Vehicles,,46250.0,46250.0,0.0,Margin Scheme Vehicles,S00665,REG00383,SUP00406,POST00404,01/07/2025 00:00,42000.0,Volkswagen,Golf,Golf 2.0 TSI R Black Edition 5dr Automatic Petrol ,Hatchback,18,EXEC00012,Customer00665,CHS01096,09/01/2025 00:00,Black,13/06/2025 00:00,4222.0,0.0,0,0.0
Margin Scheme Vehicles,,11000.0,11000.0,0.0,Trade Sale Vehicles,S00675,REG00548,SUP00120,POST00909,01/07/2025 00:00,10500.0,Mercedes-Benz,GLA,GLA 1.6 GLA200 SE 5dr Manual Petrol ,SUV,15,EXEC00020,Customer00946,CHS00741,23/11/2018 00:00,White,16/06/2025 00:00,36036.0,0.0,0,0.0
Margin Scheme Vehicles,,18500.0,18500.0,0.0,Trade Sale Vehicles,S00697,REG00400,SUP00243,POST00909,01/07/2025 00:00,19000.0,BMW,X5,X5 2.0 40e M Sport 5dr Automatic Petrol Plug-in Hybrid ,SUV,12,EXEC00020,Customer00946,CHS00660,30/09/2017 00:00,Mineral White,19/06/2025 00:00,40000.0,0.0,0,0.0
Margin Scheme Vehicles,,27500.0,27500.0,0.0,Trade Sale Vehicles,S00720,REG00838,SUP00749,POST00909,01/07/2025 00:00,27000.0,Land Rover,Range Rover,Range Rover 3.0 SD V6 Autobiography 5dr Automatic Diesel ,SUV,8,EXEC00020,Customer00946,CHS00188,20/09/2018 00:00,Black,23/06/2025 00:00,92000.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,12500.0,12500.0,0.0,Trade Sale Vehicles,S00781,REG01098,SUP00905,POST00495,01/07/2025 00:00,12380.0,Volvo,XC90,XC90 2.0 D5 PowerPulse R-Design 5dr Automatic Diesel ,SUV,0,EXEC00019,Customer00060,CHS01110,30/09/2016 00:00,Bursting Blue,01/07/2025 00:00,144000.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,13000.0,13000.0,2600.0,Qualifying Trade Sale Vehicles,S00782,REG00224,SUP00053,POST00909,01/07/2025 00:00,13000.0,Ford,Ranger,Ranger 3.2 TDCi Wildtrak 4dr Manual Diesel ,Pickup,0,EXEC00020,Customer00946,CHS00025,11/03/2016 00:00,Silver,01/07/2025 00:00,,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,285000.0,285000.0,0.0,Non EU Export Vehicles,S00145,REG00934,SUP00053,,02/07/2025 00:00,283333.33,Rolls-Royce,Spectre,Spectre 0.0 2dr Automatic Electric ,Coupe,100,EXEC00017,Customer00878,CHS00295,05/01/2024 00:00,Blue,24/03/2025 00:00,411.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00007,260000.0,260000.0,0.0,Non EU Export Vehicles,S00153,REG00367,SUP00863,,02/07/2025 00:00,237500.0,Porsche,911,911 4.0 992 GT3 RS 2dr Automatic Petrol ,Coupe,98,EXEC00016,Customer00878,CHS00866,03/03/2025 00:00,Grey,26/03/2025 00:00,50.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,86625.0,86625.0,17325.0,VAT Qualifying Vehicles,S00384,REG00455,SUP00004,POST00273,02/07/2025 00:00,82000.0,Audi,RS6 Avant,RS6 Avant 4.0 TFSI V8 Performance Carbon Vorsprung 5dr Automatic Petrol ,Estate,61,EXEC00007,Customer00939,CHS01022,23/06/2023 00:00,Black,02/05/2025 00:00,2875.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,51000.0,51000.0,0.0,Margin Scheme Vehicles,S00436,REG00560,SUP00727,POST00931,02/07/2025 00:00,50112.0,BMW,M2,M2 3.0 BiTurbo 2dr Manual Petrol ,Coupe,51,EXEC00015,Customer00637,CHS00667,01/05/2024 00:00,Zandvoort Blue,12/05/2025 00:00,5456.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,189990.0,189990.0,0.0,Margin Scheme Vehicles,S00505,REG01033,SUP00068,POST00479,02/07/2025 00:00,175000.0,Porsche,911,911 4.0 992 GT3 2dr Automatic Petrol ,Coupe,43,EXEC00022,Customer00626,CHS00865,28/03/2024 00:00,Grey,20/05/2025 00:00,1856.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00007,260000.0,260000.0,0.0,Non EU Export Vehicles,S00544,REG01152,SUP00888,,02/07/2025 00:00,237500.0,Lamborghini,Huracan,Huracan 5.2 Sto 0dr Semi Auto Petrol ,Coupe,35,EXEC00016,Customer00878,CHS01173,13/12/2024 00:00,Purple,28/05/2025 00:00,3890.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,20995.0,21190.0,0.0,Margin Scheme Vehicles,S00578,REG00145,SUP00889,POST00325,02/07/2025 00:00,17500.0,Volkswagen,Golf,Golf 1.5 TSI Style Edition 5dr Manual Petrol ,Hatchback,29,EXEC00026,Customer00641,CHS01095,26/05/2023 00:00,Grey,03/06/2025 00:00,26808.0,195.0,0,0.0
Margin Scheme Vehicles,,82000.0,82620.0,0.0,Margin Scheme Vehicles,S00639,REG00596,SUP00385,POST00318,02/07/2025 00:00,80000.0,Land Rover,Defender 110,Defender 110 3.0 D350 MHEV X-Dynamic HSE 5dr Automatic Diesel ,SUV,21,EXEC00022,Customer00222,CHS00172,19/09/2024 00:00,Black,11/06/2025 00:00,3381.0,620.0,0,0.0
Margin Scheme Vehicles,PUR00007,42500.0,42500.0,0.0,Trade Sale Vehicles,S00683,REG00457,SUP00881,POST00490,02/07/2025 00:00,40000.0,Mercedes-Benz,A Class,A Class 2.0 A45 AMG S Plus 5dr Automatic Petrol ,Hatchback,15,EXEC00016,Customer00913,CHS00432,03/01/2023 00:00,Black,17/06/2025 00:00,18648.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,20000.0,20000.0,0.0,Trade Sale Vehicles,S00727,REG00094,SUP00833,POST00587,02/07/2025 00:00,21000.0,Maserati,Levante,Levante 3.0 D V6 5dr Automatic Diesel ,SUV,9,EXEC00015,Customer00904,CHS01193,21/12/2018 00:00,Grey,23/06/2025 00:00,45000.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,19990.0,19990.0,3998.0,VAT Qualifying Vehicles,S00739,REG00737,SUP00817,POST00046,02/07/2025 00:00,17500.0,Mercedes-Benz,X Class,X Class 2.3 CDI Progressive 4dr Automatic Diesel ,Pickup,8,EXEC00001,Customer00033,CHS00774,31/05/2019 00:00,Grey,24/06/2025 00:00,41548.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,49250.0,49330.0,0.0,Margin Scheme Vehicles,S00053,REG00759,SUP00395,POST00344,03/07/2025 00:00,51069.0,BMW,X5,X5 3.0 30d MHT M Sport 5dr Automatic Diesel Hybrid ,SUV,149,EXEC00023,Customer00242,CHS00656,30/09/2022 00:00,Black Sapphire metallic paint,04/02/2025 00:00,24121.0,0.0,80,0.0
Margin Scheme Vehicles,,228000.0,228000.0,0.0,Margin Scheme Vehicles,S00510,REG00356,SUP00189,POST00688,03/07/2025 00:00,213639.12,McLaren,750S,750S 4.0 2dr Automatic Petrol ,Convertible,44,EXEC00008,Customer00074,CHS00283,08/03/2024 00:00,Orange,20/05/2025 00:00,5610.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00007,29359.54,29359.54,0.0,Margin Scheme Vehicles,S00541,REG00334,SUP00904,POST00462,03/07/2025 00:00,26500.0,Land Rover,Range Rover Evoque,Range Rover Evoque 1.5 P300e R-Dynamic SE 5dr Automatic Petrol Plug-in Hybrid ,SUV,36,EXEC00022,Customer00209,CHS00276,30/11/2022 00:00,Grey,28/05/2025 00:00,19944.0,0.0,0,0.0
